0,Secounds,Amps,Volt
0,1230,15.69,11.9
0,1231,15.69,11.9
0,1232,15.68,11.9
0,1233,15.69,11.9
0,1234,15.69,11.9
0,1235,15.68,11.9
0,1236,15.68,11.9
0,1237,15.68,11.9
0,1238,15.69,11.9
0,1239,15.68,11.9
0,1240,15.69,11.9
0,1241,15.69,11.9
0,1242,15.69,11.9
0,1243,15.69,11.9
0,1244,15.68,11.9
0,1245,15.68,11.9
0,1246,15.68,11.9
0,1247,15.69,11.9
0,1248,15.69,11.9
0,1249,15.68,11.9
0,1250,15.68,11.9
0,1251,15.68,11.9
0,1252,15.68,11.9
0,1252,15.69,11.9
0,1253,15.69,11.9
0,1254,15.68,11.9
0,1255,15.69,11.9
0,1256,15.69,11.9
0,1257,15.69,11.9
0,1258,15.69,11.9
0,1259,15.69,11.9
0,1260,15.69,11.9
0,1261,15.68,11.9
0,1262,15.68,11.9
0,1263,15.68,11.9
0,1264,15.68,11.9
0,1264,15.68,11.9
0,1265,15.69,11.9
0,1266,15.69,11.9
0,1267,15.68,11.9
0,1268,15.68,11.9
0,1269,15.68,11.9
0,1270,15.68,11.9
0,1271,15.68,11.9
0,1272,15.68,11.9
0,1273,15.68,11.9
0,1274,15.68,11.9
0,1275,15.68,11.9
0,1276,15.68,11.9
0,1277,15.68,11.9
0,1277,15.68,11.9
0,1278,15.68,11.9
0,1279,15.68,11.9
0,1280,15.68,11.9
0,1281,15.68,11.9
0,1282,15.68,11.9
0,1283,15.68,11.9
0,1284,15.68,11.9
0,1285,15.68,11.9
0,1286,15.68,11.9
0,1287,15.68,11.9
0,1288,15.68,11.9
0,1289,15.68,11.9
0,1290,15.68,11.9
0,1291,15.68,11.9
0,1292,15.68,11.9
0,1293,15.68,11.9
0,1294,15.68,11.9
0,1295,15.68,11.9
0,1296,15.68,11.9
0,1297,15.68,11.9
0,1298,15.68,11.9
0,1299,15.68,11.9
0,1300,15.68,11.9
0,1301,15.68,11.9
0,1302,15.68,11.9
0,1303,15.68,11.9
0,1304,15.68,11.9
0,1305,15.68,11.9
0,1306,15.68,11.9
0,1307,15.68,11.9
0,1308,15.67,11.9
0,1309,15.68,11.9
0,1310,15.67,11.9
0,1311,15.68,11.9
0,1312,15.67,11.9
0,1313,15.68,11.9
0,1314,15.68,11.9
0,1315,15.68,11.9
0,1315,15.67,11.9
0,1316,15.67,11.9
0,1317,15.68,11.9
0,1318,15.68,11.9
0,1319,15.67,11.9
0,1320,15.67,11.9
0,1321,15.68,11.9
0,1322,15.67,11.9
0,1323,15.68,11.9
0,1324,15.68,11.9
0,1325,15.67,11.9
0,1326,15.67,11.9
0,1327,15.67,11.9
0,1328,15.67,11.9
0,1329,15.67,11.9
0,1330,15.67,11.9
0,1331,15.67,11.9
0,1332,15.67,11.9
0,1333,15.67,11.9
0,1334,15.67,11.9
0,1335,15.67,11.9
0,1336,15.67,11.9
0,1337,15.67,11.9
0,1338,15.67,11.9
0,1339,15.67,11.9
0,1340,15.67,11.9
0,1341,15.67,11.9
0,1342,15.67,11.9
0,1343,15.67,11.9
0,1344,15.67,11.9
0,1345,15.67,11.9
0,1346,15.67,11.9
0,1347,15.67,11.9
0,1348,15.67,11.9
0,1349,15.67,11.9
0,1350,15.67,11.9
0,1351,15.67,11.9
0,1352,15.67,11.9
0,1353,15.67,11.9
0,1354,15.67,11.9
0,1355,15.67,11.9
0,1356,15.67,11.9
0,1357,15.67,11.9
0,1358,15.67,11.9
0,1359,15.67,11.9
0,1360,15.67,11.9
0,1361,15.67,11.9
0,1362,15.67,11.9
0,1363,15.67,11.9
0,1364,15.67,11.9
0,1365,15.67,11.9
0,1366,15.67,11.9
0,1367,15.67,11.9
0,1368,15.67,11.9
0,1369,15.67,11.9
0,1370,15.67,11.9
0,1371,15.67,11.9
0,1372,15.67,11.9
0,1373,15.67,11.9
0,1374,15.67,11.9
0,1375,15.67,11.9
0,1376,15.67,11.9
0,1377,15.67,11.9
0,1378,15.67,11.9
0,1379,15.67,11.9
0,1380,15.67,11.9
0,1381,15.67,11.9
0,1382,15.67,11.9
0,1383,15.67,11.9
0,1384,15.67,11.9
0,1385,15.67,11.9
0,1386,15.67,11.9
0,1387,15.67,11.9
0,1388,15.67,11.9
0,1389,15.67,11.9
0,1390,15.67,11.9
0,1391,15.67,11.9
0,1392,15.67,11.9
0,1393,15.67,11.9
0,1394,15.67,11.9
0,1395,15.67,11.9
0,1396,15.67,11.9
0,1397,15.67,11.9
0,1398,15.67,11.9
0,1399,15.67,11.9
0,1400,15.67,11.9
0,1401,15.67,11.9
0,1402,15.67,11.9
0,1403,15.67,11.9
0,1404,15.67,11.9
0,1405,15.67,11.9
0,1406,15.67,11.9
0,1407,15.67,11.9
0,1408,15.67,11.9
0,1409,15.67,11.9
0,1410,15.67,11.9
0,1411,15.67,11.9
0,1412,15.67,11.9
0,1413,15.67,11.9
0,1414,15.67,11.9
0,1415,15.67,11.9
0,1416,15.67,11.9
0,1417,15.67,11.9
0,1418,15.67,11.9
0,1419,15.67,11.9
0,1420,15.67,11.9
0,1421,15.67,11.9
0,1422,15.67,11.9
0,1423,15.68,11.9
0,1424,15.67,11.9
0,1425,15.67,11.9
0,1426,15.68,11.9
0,1427,15.67,11.9
0,1428,15.67,11.9
0,1429,15.67,11.9
0,1430,15.67,11.9
0,1431,15.67,11.9
0,1432,15.67,11.9
0,1433,15.67,11.9
0,1434,15.67,11.9
0,1435,15.67,11.9
0,1436,15.67,11.9
0,1437,15.67,11.9
0,1438,15.67,11.9
0,1439,15.67,11.9
0,1440,15.67,11.9
0,1441,15.67,11.9
0,1442,15.67,11.9
0,1443,15.67,11.9
0,1444,15.67,11.9
0,1445,15.67,11.9
0,1446,15.67,11.9
0,1447,15.67,11.9
0,1448,15.67,11.9
0,1449,15.67,11.9
0,1450,15.67,11.9
0,1451,15.67,11.9
0,1452,15.67,11.9
0,1453,15.67,11.9
0,1454,15.67,11.9
0,1455,15.67,11.9
0,1456,15.67,11.9
0,1457,15.67,11.9
0,1458,15.67,11.9
0,1459,15.67,11.9
0,1460,15.67,11.9
0,1461,15.67,11.9
0,1462,15.67,11.9
0,1463,15.67,11.9
0,1464,15.67,11.9
0,1465,15.67,11.9
0,1466,15.67,11.9
0,1467,15.67,11.9
0,1468,15.67,11.9
0,1469,15.67,11.9
0,1470,15.67,11.9
0,1471,15.67,11.9
0,1472,15.67,11.9
0,1473,15.67,11.9
0,1474,15.67,11.9
0,1475,15.67,11.9
0,1476,15.67,11.9
0,1477,15.67,11.9
0,1478,15.67,11.9
0,1479,15.67,11.9
0,1480,15.67,11.9
0,1481,15.67,11.9
0,1482,15.67,11.9
0,1483,15.66,11.9
0,1484,15.66,11.9
0,1485,15.66,11.9
0,1486,15.66,11.9
0,1487,15.67,11.9
0,1488,15.66,11.9
0,1489,15.66,11.9
0,1490,15.66,11.9
0,1491,15.67,11.9
0,1492,15.66,11.9
0,1493,15.66,11.9
0,1494,15.66,11.9
0,1495,15.66,11.9
0,1496,15.66,11.9
0,1497,15.66,11.9
0,1498,15.66,11.9
0,1499,15.66,11.9
0,1500,15.66,11.9
0,1501,15.66,11.9
0,1502,15.66,11.9
0,1503,15.66,11.9
0,1504,15.66,11.9
0,1505,15.66,11.9
0,1506,15.66,11.9
0,1507,15.66,11.9
0,1508,15.66,11.9
0,1509,15.66,11.9
0,1510,15.66,11.9
0,1511,15.66,11.9
0,1512,15.66,11.9
0,1513,15.66,11.9
0,1514,15.66,11.9
0,1515,15.66,11.9
0,1516,15.66,11.9
0,1517,15.66,11.9
0,1518,15.66,11.9
0,1519,15.66,11.9
0,1520,15.66,11.9
0,1521,15.66,11.9
0,1522,15.66,11.9
0,1523,15.66,11.9
0,1524,15.66,11.9
0,1525,15.66,11.9
0,1526,15.66,11.9
0,1527,15.66,11.9
0,1528,15.66,11.9
0,1529,15.66,11.9
0,1530,15.66,11.9
0,1531,15.66,11.9
0,1532,15.66,11.9
0,1533,15.66,11.9
0,1534,15.66,11.9
0,1535,15.66,11.9
0,1536,15.66,11.9
0,1537,15.66,11.9
0,1538,15.66,11.9
0,1539,15.66,11.9
0,1540,15.66,11.9
0,1541,15.66,11.9
0,1542,15.66,11.9
0,1543,15.66,11.9
0,1544,15.66,11.9
0,1545,15.65,11.9
0,1546,15.66,11.9
0,1547,15.65,11.9
0,1548,15.66,11.9
0,1549,15.65,11.9
0,1550,15.65,11.9
0,1551,15.65,11.9
0,1552,15.65,11.9
0,1553,15.65,11.9
0,1554,15.65,11.9
0,1555,15.65,11.9
0,1556,15.65,11.9
0,1557,15.65,11.9
0,1558,15.65,11.9
0,1559,15.65,11.9
0,1560,15.65,11.9
0,1561,15.65,11.9
0,1562,15.65,11.9
0,1563,15.65,11.9
0,1564,15.65,11.9
0,1565,15.65,11.9
0,1566,15.65,11.9
0,1567,15.65,11.9
0,1568,15.65,11.9
0,1569,15.65,11.9
0,1570,15.65,11.9
0,1570,15.65,11.9
0,1571,15.65,11.9
0,1572,15.65,11.9
0,1573,15.65,11.9
0,1574,15.65,11.9
0,1575,15.65,11.9
0,1576,15.65,11.9
0,1577,15.65,11.9
0,1578,15.65,11.9
0,1579,15.65,11.9
0,1580,15.65,11.9
0,1581,15.65,11.9
0,1582,15.65,11.9
0,1583,15.65,11.9
0,1584,15.65,11.9
0,1585,15.65,11.9
0,1586,15.65,11.9
0,1587,15.65,11.9
0,1588,15.65,11.9
0,1589,15.65,11.9
0,1590,15.65,11.9
0,1591,15.65,11.9
0,1592,15.65,11.9
0,1593,15.65,11.9
0,1594,15.65,11.9
0,1595,15.65,11.9
0,1596,15.65,11.9
0,1597,15.65,11.9
0,1598,15.65,11.9
0,1599,15.65,11.9
0,1600,15.65,11.9
0,1601,15.65,11.9
0,1602,15.65,11.9
0,1603,15.65,11.9
0,1604,15.65,11.9
0,1605,15.65,11.9
0,1606,15.65,11.9
0,1607,15.65,11.9
0,1608,15.65,11.9
0,1609,15.65,11.9
0,1610,15.65,11.9
0,1611,15.65,11.9
0,1612,15.65,11.9
0,1613,15.65,11.9
0,1614,15.65,11.9
0,1615,15.65,11.9
0,1616,15.65,11.9
0,1617,15.65,11.9
0,1618,15.65,11.9
0,1619,15.65,11.9
0,1620,15.65,11.9
0,1621,15.65,11.9
0,1622,15.65,11.9
0,1623,15.65,11.9
0,1624,15.65,11.9
0,1625,15.65,11.9
0,1626,15.65,11.9
0,1627,15.65,11.9
0,1628,15.65,11.9
0,1629,15.65,11.9
0,1630,15.65,11.9
0,1631,15.65,11.9
0,1632,15.64,11.9
0,1633,15.65,11.9
0,1634,15.65,11.9
0,1635,15.65,11.9
0,1636,15.64,11.9
0,1637,15.64,11.9
0,1638,15.65,11.9
0,1639,15.64,11.9
0,1640,15.64,11.9
0,1641,15.64,11.9
0,1642,15.64,11.9
0,1643,15.65,11.9
0,1644,15.65,11.9
0,1645,15.64,11.9
0,1646,15.64,11.9
0,1647,15.64,11.9
0,1648,15.64,11.9
0,1649,15.64,11.9
0,1650,15.64,11.9
0,1651,15.64,11.9
0,1652,15.64,11.9
0,1653,15.64,11.9
0,1654,15.64,11.9
0,1655,15.64,11.9
0,1656,15.64,11.9
0,1657,15.64,11.9
0,1658,15.64,11.9
0,1659,15.64,11.9
0,1660,15.64,11.9
0,1661,15.64,11.9
0,1662,15.64,11.9
0,1663,15.62,11.9
0,1664,15.62,11.9
0,1665,15.62,11.9
0,1666,15.63,11.9
0,1667,15.62,11.9
0,1668,15.63,11.9
0,1669,15.63,11.9
0,1670,15.63,11.9
0,1671,15.63,11.9
0,1672,15.63,11.9
0,1673,15.63,11.9
0,1674,15.63,11.9
0,1675,15.63,11.9
0,1676,15.63,11.9
0,1677,15.63,11.9
0,1678,15.63,11.9
0,1679,15.63,11.9
0,1680,15.63,11.9
0,1681,15.63,11.9
0,1682,15.63,11.9
0,1683,15.63,11.9
0,1684,15.63,11.9
0,1685,15.63,11.9
0,1686,15.63,11.9
0,1687,15.63,11.9
0,1688,15.63,11.9
0,1689,15.63,11.9
0,1690,15.63,11.9
0,1691,15.63,11.9
0,1692,15.63,11.9
0,1693,15.63,11.9
0,1694,15.63,11.9
0,1695,15.63,11.9
0,1696,15.63,11.9
0,1697,15.62,11.9
0,1697,15.63,11.9
0,1698,15.63,11.9
0,1699,15.63,11.9
0,1700,15.63,11.9
0,1701,15.63,11.9
0,1702,15.63,11.9
0,1703,15.63,11.9
0,1704,15.63,11.9
0,1705,15.63,11.9
0,1706,15.63,11.9
0,1707,15.63,11.9
0,1708,15.63,11.9
0,1709,15.63,11.9
0,1710,15.63,11.9
0,1711,15.62,11.9
0,1712,15.63,11.9
0,1713,15.63,11.9
0,1714,15.63,11.9
0,1715,15.63,11.9
0,1716,15.63,11.9
0,1717,15.63,11.9
0,1718,15.63,11.9
0,1719,15.63,11.9
0,1720,15.63,11.9
0,1721,15.62,11.8
0,1722,15.62,11.9
0,1723,15.62,11.8
0,1724,15.62,11.9
0,1725,15.62,11.8
0,1726,15.62,11.8
0,1727,15.62,11.9
0,1728,15.62,11.9
0,1729,15.62,11.8
0,1730,15.62,11.9
0,1731,15.62,11.9
0,1732,15.62,11.8
0,1733,15.62,11.8
0,1734,15.62,11.8
0,1735,15.62,11.8
0,1735,15.63,11.9
0,1736,15.63,11.8
0,1737,15.63,11.8
0,1738,15.63,11.8
0,1739,15.62,11.8
0,1740,15.63,11.8
0,1741,15.62,11.8
0,1742,15.62,11.8
0,1743,15.63,11.8
0,1744,15.63,11.8
0,1745,15.62,11.8
0,1746,15.62,11.8
0,1747,15.62,11.8
0,1748,15.62,11.8
0,1749,15.62,11.8
0,1750,15.62,11.8
0,1751,15.63,11.8
0,1752,15.63,11.8
0,1753,15.63,11.8
0,1754,15.62,11.8
0,1755,15.63,11.8
0,1756,15.62,11.8
0,1757,15.62,11.8
0,1758,15.63,11.8
0,1759,15.62,11.8
0,1760,15.62,11.8
0,1761,15.62,11.8
0,1762,15.62,11.8
0,1763,15.62,11.8
0,1764,15.62,11.8
0,1765,15.62,11.8
0,1766,15.62,11.8
0,1767,15.62,11.8
0,1768,15.62,11.8
0,1769,15.62,11.8
0,1770,15.62,11.8
0,1771,15.62,11.8
0,1772,15.62,11.8
0,1773,15.62,11.8
0,1774,15.62,11.8
0,1775,15.62,11.8
0,1776,15.62,11.8
0,1777,15.62,11.8
0,1778,15.62,11.8
0,1779,15.62,11.8
0,1780,15.62,11.8
0,1781,15.62,11.8
0,1782,15.62,11.8
0,1783,15.62,11.8
0,1784,15.62,11.8
0,1785,15.62,11.8
0,1786,15.62,11.8
0,1787,15.61,11.8
0,1788,15.61,11.8
0,1789,15.62,11.8
0,1790,15.62,11.8
0,1791,15.62,11.8
0,1792,15.62,11.8
0,1793,15.62,11.8
0,1794,15.62,11.8
0,1795,15.61,11.8
0,1796,15.62,11.8
0,1797,15.62,11.8
0,1798,15.62,11.8
0,1799,15.62,11.8
0,1800,15.62,11.8
0,1801,15.61,11.8
0,1802,15.61,11.8
0,1803,15.61,11.8
0,1804,15.61,11.8
0,1805,15.61,11.8
0,1806,15.61,11.8
0,1807,15.61,11.8
0,1808,15.61,11.8
0,1809,15.61,11.8
0,1810,15.61,11.8
0,1811,15.61,11.8
0,1812,15.61,11.8
0,1813,15.61,11.8
0,1814,15.61,11.8
0,1815,15.61,11.8
0,1816,15.61,11.8
0,1817,15.61,11.8
0,1818,15.61,11.8
0,1819,15.61,11.8
0,1820,15.61,11.8
0,1821,15.61,11.8
0,1822,15.61,11.8
0,1823,15.61,11.8
0,1824,15.61,11.8
0,1824,15.61,11.8
0,1825,15.61,11.8
0,1826,15.61,11.8
0,1827,15.61,11.8
0,1828,15.61,11.8
0,1829,15.61,11.8
0,1830,15.61,11.8
0,1831,15.61,11.8
0,1832,15.61,11.8
0,1833,15.61,11.8
0,1834,15.61,11.8
0,1835,15.61,11.8
0,1836,15.61,11.8
0,1837,15.61,11.8
0,1838,15.61,11.8
0,1839,15.61,11.8
0,1840,15.61,11.8
0,1841,15.61,11.8
0,1842,15.61,11.8
0,1843,15.61,11.8
0,1844,15.61,11.8
0,1845,15.61,11.8
0,1846,15.61,11.8
0,1847,15.61,11.8
0,1848,15.61,11.8
0,1849,15.61,11.8
0,1850,15.61,11.8
0,1851,15.61,11.8
0,1852,15.61,11.8
0,1853,15.61,11.8
0,1854,15.61,11.8
0,1855,15.61,11.8
0,1856,15.61,11.8
0,1857,15.61,11.8
0,1858,15.61,11.8
0,1859,15.61,11.8
0,1860,15.61,11.8
0,1861,15.61,11.8
0,1862,15.61,11.8
0,1863,15.61,11.8
0,1864,15.61,11.8
0,1865,15.61,11.8
0,1866,15.61,11.8
0,1867,15.61,11.8
0,1868,15.61,11.8
0,1869,15.61,11.8
0,1870,15.61,11.8
0,1871,15.61,11.8
0,1872,15.61,11.8
0,1873,15.61,11.8
0,1874,15.6,11.8
0,1875,15.6,11.8
0,1875,15.61,11.8
0,1876,15.61,11.8
0,1877,15.61,11.8
0,1878,15.6,11.8
0,1879,15.6,11.8
0,1880,15.6,11.8
0,1881,15.54,11.8
0,1882,15.59,11.8
0,1883,15.6,11.8
0,1884,15.6,11.8
0,1885,15.6,11.8
0,1886,15.6,11.8
0,1887,15.6,11.8
0,1888,15.6,11.8
0,1889,15.6,11.8
0,1890,15.6,11.8
0,1891,15.6,11.8
0,1892,15.6,11.8
0,1893,15.6,11.8
0,1894,15.6,11.8
0,1895,15.6,11.8
0,1896,15.6,11.8
0,1897,15.6,11.8
0,1898,15.6,11.8
0,1899,15.6,11.8
0,1900,15.6,11.8
0,1901,15.6,11.8
0,1902,15.6,11.8
0,1903,15.6,11.8
0,1904,15.6,11.8
0,1905,15.6,11.8
0,1906,15.6,11.8
0,1907,15.6,11.8
0,1908,15.6,11.8
0,1909,15.6,11.8
0,1910,15.6,11.8
0,1911,15.6,11.8
0,1912,15.6,11.8
0,1913,15.59,11.8
0,1913,15.6,11.8
0,1914,15.6,11.8
0,1915,15.59,11.8
0,1916,15.59,11.8
0,1917,15.6,11.8
0,1918,15.6,11.8
0,1919,15.6,11.8
0,1920,15.6,11.8
0,1921,15.59,11.8
0,1922,15.59,11.8
0,1923,15.59,11.8
0,1924,15.59,11.8
0,1925,15.59,11.8
0,1926,15.59,11.8
0,1927,15.59,11.8
0,1928,15.59,11.8
0,1929,15.59,11.8
0,1930,15.59,11.8
0,1931,15.59,11.8
0,1932,15.59,11.8
0,1933,15.59,11.8
0,1934,15.59,11.8
0,1935,15.59,11.8
0,1936,15.59,11.8
0,1937,15.59,11.8
0,1938,15.59,11.8
0,1939,15.59,11.8
0,1940,15.59,11.8
0,1941,15.59,11.8
0,1942,15.59,11.8
0,1943,15.59,11.8
0,1944,15.59,11.8
0,1945,15.59,11.8
0,1946,15.59,11.8
0,1947,15.59,11.8
0,1948,15.59,11.8
0,1949,15.59,11.8
0,1950,15.59,11.8
0,1951,15.59,11.8
0,1952,15.59,11.8
0,1953,15.59,11.8
0,1954,15.59,11.8
0,1955,15.59,11.8
0,1956,15.59,11.8
0,1957,15.59,11.8
0,1958,15.59,11.8
0,1959,15.59,11.8
0,1960,15.59,11.8
0,1961,15.59,11.8
0,1962,15.59,11.8
0,1963,15.59,11.8
0,1964,15.59,11.8
0,1965,15.59,11.8
0,1966,15.59,11.8
0,1967,15.59,11.8
0,1968,15.58,11.8
0,1969,15.59,11.8
0,1970,15.59,11.8
0,1971,15.59,11.8
0,1972,15.59,11.8
0,1973,15.59,11.8
0,1974,15.58,11.8
0,1975,15.59,11.8
0,1976,15.59,11.8
0,1977,15.59,11.8
0,1978,15.59,11.8
0,1979,15.59,11.8
0,1980,15.59,11.8
0,1981,15.59,11.8
0,1982,15.59,11.8
0,1983,15.59,11.8
0,1984,15.58,11.8
0,1985,15.59,11.8
0,1986,15.58,11.8
0,1987,15.58,11.8
0,1988,15.59,11.8
0,1989,15.59,11.8
0,1989,15.58,11.8
0,1990,15.58,11.8
0,1991,15.58,11.8
0,1992,15.58,11.8
0,1993,15.58,11.8
0,1994,15.58,11.8
0,1995,15.58,11.8
0,1996,15.58,11.8
0,1997,15.58,11.8
0,1998,15.58,11.8
0,1999,15.58,11.8
0,2000,15.58,11.8
0,2001,15.58,11.8
0,2002,15.58,11.8
0,2003,15.58,11.8
0,2004,15.58,11.8
0,2005,15.58,11.8
0,2006,15.58,11.8
0,2007,15.58,11.8
0,2008,15.58,11.8
0,2009,15.58,11.8
0,2010,15.58,11.8
0,2011,15.58,11.8
0,2012,15.58,11.8
0,2013,15.58,11.8
0,2014,15.58,11.8
0,2015,15.58,11.8
0,2016,15.58,11.8
0,2017,15.58,11.8
0,2018,15.58,11.8
0,2019,15.58,11.8
0,2020,15.58,11.8
0,2021,15.58,11.8
0,2022,15.58,11.8
0,2023,15.58,11.8
0,2024,15.58,11.8
0,2025,15.58,11.8
0,2026,15.58,11.8
0,2027,15.58,11.8
0,2028,15.57,11.8
0,2029,15.57,11.8
0,2030,15.58,11.8
0,2031,15.58,11.8
0,2032,15.58,11.8
0,2033,15.58,11.8
0,2034,15.57,11.8
0,2035,15.58,11.8
0,2036,15.58,11.8
0,2037,15.58,11.8
0,2038,15.58,11.8
0,2039,15.58,11.8
0,2040,15.58,11.8
0,2040,15.57,11.8
0,2041,15.58,11.8
0,2042,15.57,11.8
0,2043,15.57,11.8
0,2044,15.57,11.8
0,2045,15.58,11.8
0,2046,15.57,11.8
0,2047,15.57,11.8
0,2048,15.57,11.8
0,2049,15.57,11.8
0,2050,15.57,11.8
0,2051,15.57,11.8
0,2052,15.57,11.8
0,2053,15.57,11.8
0,2054,15.57,11.8
0,2055,15.57,11.8
0,2056,15.57,11.8
0,2057,15.57,11.8
0,2058,15.57,11.8
0,2059,15.57,11.8
0,2060,15.57,11.8
0,2061,15.57,11.8
0,2062,15.57,11.8
0,2063,15.57,11.8
0,2064,15.57,11.8
0,2065,15.57,11.8
0,2066,15.57,11.8
0,2067,15.57,11.8
0,2068,15.57,11.8
0,2069,15.57,11.8
0,2070,15.57,11.8
0,2071,15.57,11.8
0,2072,15.57,11.8
0,2073,15.57,11.8
0,2074,15.57,11.8
0,2075,15.57,11.8
0,2076,15.57,11.8
0,2077,15.57,11.8
0,2078,15.57,11.8
0,2079,15.57,11.8
0,2080,15.57,11.8
0,2081,15.57,11.8
0,2082,15.57,11.8
0,2083,15.56,11.8
0,2084,15.56,11.8
0,2085,15.57,11.8
0,2086,15.57,11.8
0,2087,15.56,11.8
0,2088,15.56,11.8
0,2089,15.56,11.8
0,2090,15.56,11.8
0,2091,15.56,11.8
0,2092,15.56,11.8
0,2093,15.56,11.8
0,2094,15.56,11.8
0,2095,15.56,11.8
0,2096,15.56,11.8
0,2097,15.56,11.8
0,2098,15.56,11.8
0,2099,15.56,11.8
0,2100,15.56,11.8
0,2101,15.56,11.8
0,2102,15.56,11.8
0,2103,15.56,11.8
0,2104,15.56,11.8
0,2105,15.56,11.8
0,2106,15.56,11.8
0,2107,15.56,11.8
0,2108,15.56,11.8
0,2109,15.56,11.8
0,2110,15.56,11.8
0,2111,15.56,11.8
0,2112,15.56,11.8
0,2113,15.56,11.8
0,2114,15.56,11.8
0,2115,15.56,11.8
0,2116,15.56,11.8
0,2117,15.56,11.8
0,2118,15.56,11.8
0,2119,15.56,11.8
0,2120,15.56,11.8
0,2121,15.56,11.8
0,2122,15.56,11.8
0,2123,15.56,11.8
0,2124,15.56,11.8
0,2125,15.56,11.8
0,2126,15.56,11.8
0,2127,15.56,11.8
0,2128,15.56,11.8
0,2129,15.56,11.8
0,2130,15.56,11.8
0,2131,15.56,11.8
0,2132,15.56,11.8
0,2133,15.56,11.8
0,2134,15.56,11.8
0,2135,15.56,11.8
0,2136,15.56,11.8
0,2137,15.56,11.8
0,2138,15.56,11.8
0,2139,15.56,11.8
0,2140,15.56,11.8
0,2141,15.56,11.8
0,2142,15.55,11.8
0,2143,15.55,11.8
0,2144,15.55,11.8
0,2145,15.55,11.8
0,2146,15.55,11.8
0,2147,15.55,11.8
0,2148,15.55,11.8
0,2149,15.55,11.8
0,2150,15.55,11.8
0,2151,15.55,11.8
0,2152,15.55,11.8
0,2153,15.55,11.8
0,2154,15.55,11.8
0,2155,15.55,11.8
0,2155,15.56,11.8
0,2156,15.55,11.8
0,2157,15.55,11.8
0,2158,15.55,11.8
0,2159,15.55,11.8
0,2160,15.55,11.8
0,2161,15.55,11.8
0,2162,15.55,11.8
0,2163,15.55,11.8
0,2164,15.55,11.8
0,2165,15.55,11.8
0,2166,15.55,11.8
0,2167,15.55,11.8
0,2168,15.55,11.8
0,2169,15.55,11.8
0,2170,15.55,11.8
0,2171,15.55,11.8
0,2172,15.55,11.8
0,2173,15.55,11.8
0,2174,15.55,11.8
0,2175,15.55,11.8
0,2176,15.55,11.8
0,2177,15.55,11.8
0,2178,15.55,11.8
0,2179,15.55,11.8
0,2180,15.55,11.8
0,2181,15.55,11.8
0,2182,15.55,11.8
0,2183,15.55,11.8
0,2184,15.55,11.8
0,2185,15.55,11.8
0,2186,15.55,11.8
0,2187,15.55,11.8
0,2188,15.55,11.8
0,2189,15.55,11.8
0,2190,15.55,11.8
0,2191,15.55,11.8
0,2192,15.55,11.8
0,2193,15.55,11.8
0,2193,15.54,11.8
0,2194,15.55,11.8
0,2195,15.55,11.8
0,2196,15.55,11.8
0,2197,15.55,11.8
0,2198,15.54,11.8
0,2199,15.54,11.8
0,2200,15.54,11.8
0,2201,15.54,11.8
0,2202,15.54,11.8
0,2203,15.54,11.8
0,2204,15.54,11.7
0,2205,15.54,11.8
0,2206,15.54,11.8
0,2207,15.54,11.8
0,2208,15.54,11.7
0,2209,15.54,11.7
0,2210,15.54,11.7
0,2211,15.54,11.7
0,2212,15.54,11.7
0,2213,15.54,11.7
0,2214,15.54,11.7
0,2215,15.54,11.7
0,2216,15.54,11.7
0,2217,15.54,11.7
0,2218,15.54,11.7
0,2219,15.54,11.7
0,2220,15.54,11.7
0,2221,15.54,11.7
0,2222,15.54,11.7
0,2223,15.54,11.7
0,2224,15.54,11.7
0,2225,15.54,11.7
0,2226,15.54,11.7
0,2227,15.54,11.7
0,2228,15.54,11.7
0,2229,15.54,11.7
0,2230,15.54,11.7
0,2231,15.54,11.7
0,2232,15.54,11.7
0,2233,15.54,11.7
0,2234,15.54,11.7
0,2235,15.54,11.7
0,2236,15.54,11.7
0,2237,15.54,11.7
0,2238,15.54,11.7
0,2239,15.54,11.7
0,2240,15.54,11.7
0,2241,15.54,11.7
0,2242,15.54,11.7
0,2243,15.54,11.7
0,2244,15.54,11.7
0,2245,15.54,11.7
0,2246,15.54,11.7
0,2247,15.54,11.7
0,2248,15.54,11.7
0,2249,15.54,11.7
0,2250,15.54,11.7
0,2251,15.54,11.7
0,2252,15.54,11.7
0,2253,15.54,11.7
0,2254,15.54,11.7
0,2255,15.54,11.7
0,2256,15.54,11.7
0,2257,15.54,11.7
0,2258,15.54,11.7
0,2259,15.54,11.7
0,2260,15.54,11.7
0,2261,15.54,11.7
0,2262,15.54,11.7
0,2263,15.54,11.7
0,2264,15.54,11.7
0,2265,15.54,11.7
0,2266,15.54,11.7
0,2267,15.54,11.7
0,2268,15.54,11.7
0,2269,15.54,11.7
0,2270,15.54,11.7
0,2271,15.54,11.7
0,2272,15.54,11.7
0,2273,15.54,11.7
0,2274,15.54,11.7
0,2275,15.54,11.7
0,2276,15.54,11.7
0,2277,15.54,11.7
0,2278,15.54,11.7
0,2279,15.54,11.7
0,2280,15.53,11.7
0,2281,15.54,11.7
0,2282,15.54,11.7
0,2282,15.53,11.7
0,2283,15.53,11.7
0,2284,15.53,11.7
0,2285,15.53,11.7
0,2286,15.54,11.7
0,2287,15.53,11.7
0,2288,15.53,11.7
0,2289,15.53,11.7
